15	omp	EN	_
16	ée	EN	_
17	;	O	_
18	▁1.	BO	_
19	9	O	_
20	▁tonne	O	_
21	▁d	O	_
22	’	O	_
23	eau	O	_
24	▁fortement	O	_
25	▁s	O	_
26	ouillé	O	_
27	e	O	_
28	▁par	O	_
29	▁les	O	_
30	▁	O	_
31	hydrocarbures	O	_
32	▁mono	O	_
33	aro	O	_
34	matique	O	_
35	s	O	_
36	▁a	BN	_
37	▁été	IN	_
38	▁extrait	EN	_
39	e	EN	_
40	.	O	_


1	▁Dans	BR	_
2	▁le	IR	_
3	▁cadre	IR	_
4	▁des	BN	_
5	▁travaux	IN	_
6	▁de	IN	_
7	▁réhabilitation	EN	_
8	▁et	O	_
9	▁conformément	O	_
10	▁à	O	_
11	▁l	O	_
12	'	O	_
13	arrêté	O	_
14	▁préfectoral	O	_
15	▁précité	O	_
16	,	O	_
17	▁la	BO	_
18	▁qualité	IO	_
19	▁des	IO	_
20	▁eaux	IO	_
21	▁souterrain	EO	_
22	es	EO	_
23	▁a	BR	_
24	▁fait	IR	_
25	▁l	IR	_
26	'	IR	_
27	objet	IR	_
28	▁d	ER	_
29	'	ER	_
30	un	BN	_
31	▁suivi	IN	_
32	▁jusque	BT	_
33	▁fin	BT	_
34	▁1999	ET	_
35	▁basé	O	_
36	▁sur	O	_
37	▁un	O	_
38	▁réseau	O	_
39	▁de	O	_
40	▁7	O	_
41	▁pié	O	_
42	z	O	_
43	omètre	O	_
44	s	O	_
45	.	O	_


1	▁Les	BN	_
2	▁analyses	EN	_
3	▁réalisées	EN	_
4	▁ont	O	_
5	▁mis	O	_
6	▁en	O	_
7	▁évidence	O	_
8	▁la	O	_
9	▁présence	O	_
10	▁dans	O	_
11	▁les	O	_
12	▁eaux	O	_
13	▁souterrain	O	_
14	es	O	_
15	▁de	O	_
16	▁sous	O	_
17	-	O	_
18	produit	O	_
19	s	O	_
20	▁issus	O	_
21	▁de	O	_
22	▁l	O	_
23	'	O	_
24	activité	O	_
25	▁gaz	O	_
26	ière	O	_
27	.	O	_


1	▁Les	O	_
2	▁résultats	O	_
3	▁ont	O	_
4	▁alors	O	_
5	▁traduit	O	_
6	▁une	O	_
7	▁diminution	O	_
8	▁progressive	O	_
9	▁des	O	_
10	▁concentration	O	_
11	s	O	_
12	▁en	O	_
13	▁H	O	_
14	AP	O	_
15	▁(	O	_
16	hydrocarbures	O	_
17	▁aromatique	O	_
18	s	O	_
19	▁poly	O	_
20	cycl	O	_
21	iques	O	_
22	)	O	_
23	▁et	O	_
24	▁B	O	_
25	TEX	O	_
26	,	O	_
27	▁mais	O	_
28	▁ont	O	_
29	▁présenté	O	_
30	▁ponctuellement	O	_
31	▁des	O	_
32	▁teneur	O	_
33	s	O	_
34	▁non	O	_
35	▁conformes	O	_
36	▁aux	O	_
37	▁valeurs	O	_
38	▁de	O	_
39	▁référence	O	_
40	.	O	_


1	▁Afin	BR	_
2	▁de	O	_
3	▁pérenniser	O	_
4	▁le	O	_
5	▁suivi	O	_
6	,	O	_
7	▁un	BO	_
8	▁arrêté	IO	_
9	▁préfectoral	EO	_
10	▁du	BT	_
11	▁29	IT	_
12	▁juin	IT	_
13	▁2001	ET	_
14	▁prescrit	BN	_
15	▁de	BN	_
16	▁nouvelles	IN	_
17	▁mesures	EN	_
18	▁de	IA	_
19	▁suivi	EA	_
20	,	O	_
21	▁avec	O	_
22	▁l	O	_
23	'	O	_
24	objectif	O	_
25	▁d	O	_
26	'	O	_
27	apprécier	O	_
28	▁la	O	_
29	▁nécessité	O	_
30	▁de	O	_
31	▁maintenir	O	_
32	▁ou	O	_
33	▁non	O	_
34	▁un	O	_
35	▁programme	O	_
36	▁de	O	_
37	▁suivi	O	_
38	▁(	O	_
39	à	O	_
40	▁défaut	O	_
41	▁d	O	_
42	'	O	_
43	une	O	_
44	▁amélioration	O	_
45	▁avérée	O	_
46	▁et	O	_
47	▁durable	O	_
48	▁de	O	_
49	▁la	O	_
50	▁situation	O	_
51	).	O	_


1	▁En	BT	_
2	▁mars	IT	_
3	▁2005,	ET	_
4	▁une	O	_
5	▁synthèse	O	_
6	▁des	O	_
7	▁résultats	O	_
8	▁du	O	_
9	▁programme	O	_
10	▁de	O	_
11	▁surveillance	BA	_
12	▁de	IA	_
13	▁la	IA	_
14	▁qualité	IA	_
15	▁des	IA	_
16	▁eaux	IA	_
17	▁souterrain	EA	_
18	es	EA	_
19	▁entre	BT	_
20	▁1996	IT	_
21	▁et	IT	_
22	▁2003	ET	_
23	▁préconise	BN	_
24	▁la	IN	_
25	▁mise	IN	_
26	▁en	IN	_
27	▁place	IN	_
28	▁d	IN	_
29	'	IN	_
30	un	IN	_
31	▁suivi	IA	_
32	▁des	IA	_
33	▁eaux	IA	_
34	▁souterrain	EA	_
35	es	EA	_
36	,	O	_
37	▁portant	O	_
38	▁sur	O	_
39	▁les	O	_
40	▁paramètres	O	_
41	▁H	O	_
42	AP	O	_
43	,	O	_
44	▁B	O	_
45	TEX	O	_
46	▁et	O	_
47	▁am	O	_
48	mon	O	_
49	ium	O	_
50	.	O	_


1	▁Suite	BR	_
2	▁au	ER	_
3	▁rapport	EO	_
4	▁d	BT	_
5	'	BT	_
6	octobre	IT	_
7	▁2004	ET	_
8	▁relatif	BR	_
9	▁à	ER	_
10	▁la	BN	_
11	▁démarche	IN	_
12	▁de	IN	_
13	▁réhabilitation	EN	_
14	▁de	IL	_
15	▁la	IL	_
16	▁partie	IL	_
17	▁nord	IL	_
18	▁ou	IL	_
19	est	IL	_
20	▁du	IL	_
21	▁site	EL	_
22	,	O	_
23	▁un	BO	_
24	▁arrêté	IO	_
25	▁préfectoral	EO	_
26	▁complémentaire	EO	_
27	▁du	BT	_
28	▁24	BT	_
29	▁janvier	IT	_
30	▁2006	ET	_
31	▁définit	BN	_
32	▁les	BO	_
33	▁objectifs	EO	_
34	▁et	O	_
35	▁précautions	O	_
36	▁à	O	_
37	▁prendre	O	_
38	▁pendant	O	_
39	▁les	BN	_
40	▁travaux	IN	_
41	▁de	IN	_
42	▁réhabilitation	EN	_
43	,	O	_
44	▁les	O	_
45	▁opérations	BA	_
46	▁de	IA	_
47	▁surveillance	IA	_
48	▁de	IA	_
49	▁la	IA	_
50	▁n	EA	_
51	appe	EA	_
52	▁(	O	_
53	analyse	O	_
54	s	O	_
55	▁trimestriel	O	_
56	les	O	_
57	)	O	_
58	▁et	O	_
59	▁en	O	_
60	▁cas	O	_
61	▁de	O	_
62	▁nécessité	O	_
63	▁une	O	_
64	▁étude	O	_
65	▁détaillée	O	_
66	▁des	O	_
67	▁risques	O	_
68	▁(	O	_
69	si	O	_
70	▁mise	O	_
71	▁en	O	_
72	▁évidence	O	_
73	▁de	O	_
74	▁substances	O	_
75	▁non	O	_
76	▁visées	O	_
77	▁dans	O	_
78	▁l	O	_
79	'	O	_
80	étude	O	_
81	▁semi	O	_
82	-	O	_
83	géné	O	_
84	rique	O	_
85	▁de	O	_
86	▁G	O	_
87	DF	O	_
88	).	O	_


1	▁Des	BN	_
2	▁campagnes	IN	_
3	▁de	IN	_
4	▁prélèvements	IN	_
5	▁complémentaires	EO	_
6	▁ont	BN	_
7	▁été	IN	_
8	▁réalisées	EN	_
9	▁en	BT	_
10	▁2005	IT	_
11	▁et	IT	_
12	▁2006	ET	_
13	▁puis	O	_
14	▁en	BT	_
15	▁2008,	IT	_
16	▁2009.	ET	_


1	▁La	O	_
2	▁synthèse	O	_
3	▁de	O	_
4	▁ces	O	_
5	▁résultats	O	_
6	▁montrent	O	_
7	▁:	O	_


1	▁-	O	_
2	▁globalement	O	_
3	▁des	O	_
4	▁concentration	O	_
5	s	O	_
6	▁inférieure	O	_
7	s	O	_
8	▁aux	O	_
9	▁limites	O	_
10	▁de	O	_
11	▁quant	O	_
12	ification	O	_
13	▁pour	O	_
14	▁les	BO	_
15	▁H	EO	_
16	AP	EO	_
17	▁en	BL	_
18	▁aval	IL	_
19	▁du	IL	_
20	▁site	EL	_
21	,	O	_


1	▁-	O	_
2	▁des	O	_
3	▁concentration	O	_
4	s	O	_
5	▁inférieure	O	_
6	s	O	_
7	▁ou	O	_
8	▁proches	O	_
9	▁des	O	_
10	▁limites	O	_
11	▁de	O	_
12	▁quant	O	_
13	ification	O	_
14	▁pour	O	_
15	▁les	BO	_
16	▁B	BO	_
17	TEX	BO	_
18	▁en	BL	_
19	▁aval	IL	_
20	▁du	IL	_
21	▁site	EL	_
22	,	O	_


1	▁-	O	_
2	▁des	O	_
3	▁concentration	O	_
4	s	O	_
5	▁en	O	_
6	▁général	O	_
7	▁inférieure	O	_
8	s	O	_
9	▁aux	O	_
10	▁limites	O	_
11	▁de	O	_
12	▁quant	O	_
13	ification	O	_
14	▁pour	O	_
15	▁les	O	_
16	▁c	O	_
17	yan	O	_
18	ures	O	_
19	▁libres	O	_
20	,	O	_


1	▁-	O	_
2	▁des	O	_
3	▁concentration	O	_
4	s	O	_
5	▁inférieure	O	_
6	s	O	_
7	▁des	O	_
8	▁limites	O	_
9	▁de	O	_
10	▁quant	O	_
11	ification	O	_
12	▁pour	O	_
13	▁l	BO	_
14	'	BO	_
15	am	EO	_
16	mon	EO	_
17	ium	EO	_
18	▁en	BL	_
19	▁aval	IL	_
20	▁du	IL	_
21	▁site	EL	_
22	,	O	_


1	▁-	O	_
2	▁des	O	_
3	▁concentration	O	_
4	s	O	_
5	▁en	O	_
6	▁général	O	_
7	▁inférieure	O	_
8	s	O	_
9	▁aux	O	_
10	▁limites	O	_
11	▁de	O	_
12	▁quant	O	_
13	ification	O	_
14	▁pour	O	_
15	▁l	O	_
16	'	O	_
17	indice	O	_
18	▁phéno	O	_
19	l	O	_
20	▁en	BL	_
21	▁aval	IL	_
22	▁du	IL	_
23	▁site	EL	_
24	,	O	_


1	▁-	O	_
2	▁que	O	_
3	▁la	BL	_
4	▁	IL	_
5	Vilaine	EL	_
6	▁aliment	EL	_
7	e	O	_
8	▁la	O	_
9	▁n	O	_
10	appe	O	_
11	▁all	O	_
12	uvi	O	_
13	ale	O	_
14	.	O	_


1	▁A	O	_
2	▁l	O	_
3	'	O	_
4	issue	O	_
5	▁de	O	_
6	▁ce	O	_
7	▁bilan	O	_
8	,	O	_
9	▁il	O	_
10	▁est	O	_
11	▁recommandé	O	_
12	▁de	O	_
13	▁maintenir	O	_
14	▁la	BA	_
15	▁surveillance	EA	_
16	▁de	O	_
17	▁la	BO	_
18	▁qualité	IO	_
19	▁des	IO	_
20	▁eaux	IO	_
21	▁souterrain	EA	_
22	es	EA	_
23	▁à	O	_
24	▁fréquence	O	_
25	▁semestriel	O	_
26	le	O	_
27	.	O	_


1	▁Le	BN	_
2	▁bilan	IN	_
3	▁des	IN	_
4	▁campagnes	EN	_
5	▁d	BT	_
6	'	IT	_
7	avril	IT	_
8	▁1996	IT	_
9	▁à	IT	_
10	▁septembre	IT	_
11	▁2017	ET	_
12	▁fait	O	_
13	▁ressortir	O	_
14	▁les	O	_
15	▁points	O	_
16	▁suivants	O	_
17	▁:	O	_


1	▁-	O	_
2	▁le	O	_
3	▁pié	O	_
4	z	O	_
5	omètre	O	_
6	▁au	O	_
7	▁centre	O	_
8	▁(	O	_
9	P	O	_
10	z	O	_
11	▁12	O	_
12	)	O	_
13	▁est	BN	_
14	▁le	IN	_
15	▁plus	IN	_
16	▁impacté	EN	_
17	s	EN	_
18	▁par	O	_
19	▁une	O	_
20	▁majorité	O	_
21	▁de	O	_
22	▁composés	O	_
23	▁:	O	_


1	▁*	O	_
2	▁teneur	O	_
3	s	O	_
4	▁élevées	O	_
5	▁en	O	_
6	▁ben	O	_
7	z	O	_
8	ène	O	_
9	▁(	O	_
10	tend	O	_
11	ance	O	_
12	▁à	O	_
13	▁la	O	_
14	▁hausse	O	_
15	),	O	_
16	▁en	O	_
17	▁to	O	_
18	lu	O	_
19	ène	O	_
20	▁et	O	_
21	▁en	O	_
22	▁	O	_
23	xy	O	_
24	lène	O	_
25	▁to	O	_
26	taux	O	_
27	,	O	_


1	▁*	O	_
2	▁teneur	O	_
3	▁en	O	_
4	▁aluminium	O	_
5	▁supérieure	O	_
6	▁à	O	_
7	▁la	O	_
8	▁valeur	O	_
9	▁de	O	_
10	▁référence	O	_
11	,	O	_
12	▁tendance	O	_
13	▁initiale	O	_
14	▁à	O	_
15	▁la	O	_
16	▁hausse	O	_
17	▁puis	O	_
18	▁à	O	_
19	▁la	O	_
20	▁baisse	O	_
21	▁depuis	BT	_
22	▁mai	IT	_
23	▁2009,	ET	_


1	▁*	O	_
2	▁teneur	O	_
3	▁en	O	_
4	▁indice	O	_
5	▁phéno	O	_
6	l	O	_
7	▁supérieure	O	_
8	▁à	O	_
9	▁la	O	_
10	▁valeur	O	_
11	▁de	O	_
12	▁référence	O	_
13	▁et	O	_
14	▁tendance	O	_
15	▁à	O	_
16	▁la	O	_
17	▁hausse	O	_
18	,	O	_


1	▁*	O	_
2	▁présence	O	_
3	▁des	O	_
4	▁H	O	_
5	AP	O	_
6	▁avec	O	_
7	▁dépassement	O	_
8	▁ponctuel	O	_
9	▁de	O	_
10	▁la	O	_
11	▁valeur	O	_
12	▁de	O	_
13	▁référence	O	_
14	▁+	O	_
15	▁forte	O	_
16	▁odeur	O	_
17	▁en	O	_
18	▁H	O	_
19	AP	O	_
20	.	O	_


1	▁-	O	_
2	▁le	O	_
3	▁pié	O	_
4	z	O	_
5	omètre	O	_
6	▁P	O	_
7	z	O	_
8	9	O	_
9	▁en	O	_
10	▁aval	EO	_
11	▁est	BN	_
12	▁impacté	EN	_
13	▁par	O	_
14	▁plusieurs	O	_
15	▁composés	O	_
16	▁:	O	_


1	▁*	O	_
2	▁présence	O	_
3	▁de	O	_
4	▁goudron	O	_
5	,	O	_


1	▁*	O	_
2	▁fortes	O	_
3	▁teneur	O	_
4	s	O	_
5	▁en	O	_
6	▁H	O	_
7	AP	O	_
8	▁et	O	_
9	▁dépassement	O	_
10	▁de	O	_
11	▁la	O	_
12	▁valeur	O	_
13	▁de	O	_
14	▁référence	O	_
15	▁depuis	BT	_
16	▁octobre	IT	_
17	▁2010,	ET	_


1	▁*	O	_
2	▁teneur	O	_
3	s	O	_
4	▁significative	O	_
5	s	O	_
6	▁en	O	_
7	▁ben	O	_
8	z	O	_
9	ène	O	_
10	,	O	_


1	▁*	O	_
2	▁teneur	O	_
3	s	O	_
4	▁en	O	_
5	▁am	O	_
6	mon	O	_
7	ium	O	_
8	▁et	O	_
9	▁phéno	O	_
10	l	O	_
11	▁dépassant	O	_
12	▁régulièrement	O	_
13	▁les	O	_
14	▁valeurs	O	_
15	▁de	O	_
16	▁référence	O	_
17	.	O	_


1	▁-	O	_
2	▁les	O	_
3	▁3	BO	_
4	▁pié	EO	_
5	z	EO	_
6	omètre	EO	_
7	s	EO	_
8	▁en	BL	_
9	▁limite	IL	_
10	▁de	IL	_
11	▁site	EL	_
12	▁présentent	O	_
13	▁des	O	_
14	▁traces	O	_
15	▁ponctuelle	O	_
16	s	O	_
17	▁en	O	_
18	▁composés	O	_
19	▁:	O	_


1	▁*	O	_
2	▁teneur	O	_
3	s	O	_
4	▁en	O	_
5	▁aluminium	O	_
6	▁supérieures	O	_
7	▁à	O	_
8	▁la	O	_
9	▁valeur	O	_
10	▁de	O	_
11	▁référence	O	_
12	▁pour	O	_
13	▁P	O	_
14	z	O	_
15	15	O	_
16	,	O	_


1	▁*	O	_
2	▁faible	O	_
3	▁teneur	O	_
4	s	O	_
5	▁(	O	_
6	s	O	_
7	table	O	_
8	s	O	_
9	)	O	_
10	▁en	O	_
11	▁c	O	_
12	yan	O	_
13	ures	O	_
14	▁to	O	_
15	taux	O	_
16	▁(	O	_
17	un	O	_
18	▁pic	O	_
19	▁en	BT	_
20	▁2013)	ET	_
21	,	O	_


1	▁*	O	_
2	▁traces	O	_
3	▁en	O	_
4	▁c	O	_
5	yan	O	_
6	ures	O	_
7	▁libres	O	_
8	▁depuis	BT	_
9	▁octobre	IT	_
10	▁2008,	ET	_
11	▁avec	O	_
12	▁une	O	_
13	▁légère	O	_
14	▁augmentation	O	_
15	▁en	O	_
16	▁amont	O	_
17	▁(	O	_
18	un	O	_
19	▁pic	O	_
20	▁en	BT	_
21	▁2012)	ET	_
22	,	O	_


1	▁*	O	_
2	▁teneur	O	_
3	s	O	_
4	▁en	O	_
5	▁H	O	_
6	AP	O	_
7	▁inférieure	O	_
8	▁à	O	_
9	▁la	O	_
10	▁limite	O	_
11	▁de	O	_
12	▁quant	O	_
13	ification	O	_
14	▁depuis	BT	_
15	▁2010,	ET	_


1	▁*	O	_
2	▁teneur	O	_
3	s	O	_
4	▁non	O	_
5	▁significative	O	_
6	s	O	_
7	▁en	O	_
8	▁B	O	_
9	TEX	O	_
10	,	O	_


1	▁*	O	_
2	▁traces	O	_
3	▁en	O	_
4	▁indice	O	_
5	▁phéno	O	_
6	l	O	_
7	▁(	O	_
8	un	O	_
9	▁pic	O	_
10	▁en	BT	_
11	▁2006	ET	_
12	).	O	_


1	▁La	BO	_
2	▁société	IO	_
3	▁M	EO	_
4	.	EO	_


1	▁	BO	_
2	.	BO	_
3	S	EO	_
4	▁a	BN	_
5	▁été	IN	_
6	▁autorisée	IN	_
7	▁à	IN	_
8	▁exploiter	EN	_
9	▁une	BO	_
10	▁usine	EO	_
11	▁spécialisée	IA	_
12	▁dans	IA	_
13	▁la	IA	_
14	▁fabrication	IA	_
15	▁de	IA	_
16	▁chaudière	IA	_
17	s	IA	_
18	▁et	IA	_
19	▁chauffe	IA	_
20	s	IA	_
21	-	EA	_
22	eaux	O	_
23	▁gaz	O	_
24	▁par	O	_
25	▁arrêté	BO	_
26	▁préfectoral	EO	_
27	▁du	BT	_
28	▁20	IT	_
29	▁mars	IT	_
30	▁1992	ET	_
31	▁(	O	_
32	un	BO	_
33	▁arrêté	IO	_
34	▁préfectoral	IO	_
35	▁initial	EO	_
36	▁a	BN	_
37	▁été	IN	_
38	▁pris	EN	_
39	▁le	BT	_
40	▁18	IT	_
41	▁juin	IT	_
42	▁1969	ET	_
43	).	ET	_


1	▁Les	BO	_
2	▁activités	IO	_
3	▁industrielles	EO	_
4	▁ont	BN	_
5	▁cessé	EN	_
6	▁en	BT	_
7	▁juillet	IT	_
8	▁2009.	ET	_


1	▁Plusieurs	O	_
2	▁études	O	_
3	▁ont	BN	_
4	▁été	IN	_
5	▁menées	EN	_
6	▁dans	BR	_
7	▁le	IR	_
8	▁cadre	IR	_
9	▁de	ER	_
10	▁la	BN	_
11	▁cessation	BN	_
12	▁d	IN	_
13	'	EN	_
14	activité	EN	_
15	.	O	_


1	▁Elles	O	_
2	▁conclu	O	_
3	ent	O	_
4	▁:	O	_


1	▁1/	O	_
2	▁pour	O	_
3	▁les	O	_
4	▁sols	O	_


1	▁-	O	_
2	▁une	BN	_
3	▁contamination	IN	_
4	▁généralisée	IN	_
5	▁des	IN	_
6	▁sols	EN	_
7	▁par	O	_
8	▁les	BO	_
9	▁métaux	IO	_
10	▁lourds	EO	_
11	▁(	O	_
12	ars	O	_
13	en	O	_
14	ic	O	_
15	,	O	_
16	▁c	O	_
17	admi	O	_
18	um	O	_
19	,	O	_
20	▁cuivre	O	_
21	,	O	_
22	▁nickel	O	_
23	,	O	_
24	▁mercure	O	_
25	)	O	_
26	▁avec	O	_
27	▁des	O	_
28	▁pic	O	_
29	s	O	_
30	▁de	O	_
31	▁concentration	O	_
32	▁ponctuel	O	_
33	s	O	_
34	▁;	O	_


1	▁-	O	_
2	▁des	BO	_
3	▁zones	IO	_
4	▁de	IO	_
5	▁contamination	EO	_
6	s	BN	_
7	▁ponctuelle	EN	_
8	s	EN	_
9	▁par	O	_
10	▁les	O	_
11	▁	O	_
12	hydrocarbures	O	_
13	▁to	O	_
14	taux	O	_
15	▁(	O	_
16	H	O	_
17	CT	O	_
18	)	O	_
19	▁;	O	_


1	▁-	O	_
2	▁la	O	_
3	▁présence	O	_
4	▁de	O	_
5	▁nombreux	O	_
6	▁déchets	O	_
7	▁enfoui	O	_
8	s	O	_
9	▁(	O	_
10	fr	O	_
11	iche	O	_
12	),	O	_
13	▁présentant	O	_
14	▁une	O	_
15	▁contamination	O	_
16	▁	O	_
17	particulièrement	O	_
18	▁importante	O	_
19	▁par	O	_
20	▁les	O	_
21	▁métaux	O	_
22	▁lourds	O	_
23	▁et	O	_
24	▁les	O	_
25	▁	O	_
26	hydrocarbures	O	_
27	.	O	_


1	▁2	O	_
2	/	O	_
3	▁pour	O	_
4	▁les	O	_
5	▁eaux	O	_
6	▁souterrain	O	_
7	es	O	_


1	▁-	O	_
2	▁une	O	_
3	▁teneur	O	_
4	▁élevée	O	_
5	▁en	O	_
6	▁aluminium	BO	_
7	▁sur	O	_
8	▁l	O	_
9	'	O	_
10	ensemble	O	_
11	▁du	O	_
12	▁site	O	_
13	,	O	_
14	▁avec	O	_
15	▁des	O	_
16	▁pic	O	_
17	s	O	_
18	▁plus	O	_
19	▁importants	O	_
20	▁en	BL	_
21	▁aval	IL	_
22	▁hydraulique	IL	_
23	▁du	IL	_
24	▁batiment	EL	_
25	,	O	_
26	▁et	O	_
27	▁ponctuellement	O	_
28	▁une	O	_
29	▁contamination	O	_
30	▁par	O	_
31	▁le	O	_
32	▁nickel	O	_
33	▁;	O	_


1	▁-	O	_
2	▁une	O	_
3	▁contamination	O	_
4	▁par	O	_
5	▁les	O	_
6	▁métaux	O	_
7	▁lourds	O	_
8	▁et	O	_
9	▁le	O	_
10	▁tri	O	_
11	ch	O	_
12	lor	O	_
13	o	O	_
14	éthyl	O	_
15	ène	O	_
16	▁au	O	_
17	▁niveau	O	_
18	▁de	O	_
19	▁la	O	_
20	▁friche	O	_
21	▁;	O	_


1	▁-	O	_
2	▁une	O	_
3	▁contamination	O	_
4	▁par	O	_
5	▁les	BO	_
6	▁H	EO	_
7	CT	EO	_
8	▁et	O	_
9	▁les	O	_
10	▁	O	_
11	hydrocarbures	O	_
12	▁aromatique	O	_
13	s	O	_
14	▁poly	O	_
15	cycl	O	_
16	iques	O	_
17	▁(	O	_
18	H	O	_
19	AP	O	_
20	)	O	_
21	▁en	BL	_
22	▁aval	IL	_
23	▁hydraulique	EL	_
24	.	O	_


1	▁Un	BO	_
2	▁arrêté	IO	_
3	▁préfectoral	IO	_
4	▁complémentaire	EO	_
5	▁du	BT	_
6	▁13	IT	_
7	▁janvier	IT	_
8	▁2012	ET	_
9	▁a	BN	_
10	▁prescrit	EN	_
11	▁la	BN	_
12	▁réalisation	IN	_
13	▁d	IN	_
14	'	IN	_
15	études	IN	_
16	▁complémentaires	EN	_
17	▁(	O	_
18	dont	O	_
19	▁une	O	_
20	▁interprétation	O	_
21	▁de	O	_
22	▁l	O	_
23	'	O	_
24	état	O	_
25	▁des	O	_
26	▁milieux	O	_
27	),	O	_
28	▁la	BA	_
29	▁surveillance	IA	_
30	▁des	IA	_
31	▁eaux	IA	_
32	▁souterrain	EA	_
33	es	EA	_
34	,	O	_
35	▁ainsi	O	_
36	▁que	O	_
37	▁certains	BN	_
38	▁travaux	IN	_
39	▁de	IN	_
40	▁réhabilitation	EN	_
41	.	O	_


1	▁La	BA	_
2	▁surveillance	EA	_
3	▁des	O	_
4	▁eaux	BO	_
5	▁souterrain	EO	_
6	es	EO	_
7	▁porte	O	_
8	▁sur	O	_
9	▁les	O	_
10	▁métaux	O	_
11	▁lourds	O	_
12	,	O	_
13	▁les	O	_
14	▁composés	O	_
15	▁	O	_
16	organ	O	_
17	o	O	_
18	h	O	_
19	alo	O	_
20	géné	O	_
21	s	O	_
22	▁volatil	O	_
23	s	O	_
24	▁(	O	_
25	CO	O	_
26	H	O	_
27	V	O	_
28	),	O	_
29	▁les	O	_
30	▁B	O	_
31	TEX	O	_
32	▁(	O	_
33	ben	O	_
34	z	O	_
35	ène	O	_
36	,	O	_
37	▁to	O	_
38	lu	O	_
39	ène	O	_
40	,	O	_
41	▁	O	_
42	éthyl	O	_
43	ène	O	_
44	,	O	_
45	▁	O	_
46	xy	O	_
47	lène	O	_
48	),	O	_
49	▁les	O	_
50	▁H	O	_
51	AP	O	_
52	▁et	O	_
53	▁les	O	_
54	▁PC	O	_
55	B	O	_
56	,	O	_
57	▁à	O	_
58	▁fréquence	O	_
59	▁trimestriel	O	_
60	le	O	_
61	▁les	BT	_
62	▁deux	IT	_
63	▁premières	IT	_
64	▁années	EO	_
65	▁puis	O	_
66	▁semestriel	O	_
67	le	O	_
68	.	O	_


1	▁L	BO	_
2	'	BO	_
3	arrêté	IO	_
4	▁préfectoral	IO	_
5	▁complémentaire	EO	_
6	▁du	O	_
7	▁24	BT	_
8	▁octobre	IT	_
9	▁2014	ET	_
10	▁prescrit	BR	_
11	▁la	BN	_
12	▁réalisation	IN	_
13	▁de	IN	_
14	▁la	IN	_
15	▁deuxième	IN	_
16	▁phase	IN	_
17	▁des	IN	_
18	▁travaux	IN	_
19	▁de	IN	_
20	▁réhabilitation	EN	_
21	.	O	_


1	▁Les	BN	_
2	▁travaux	IN	_
3	▁pendant	IN	_
4	▁l	EN	_
5	'	BT	_
6	été	IT	_
7	▁2014	ET	_
8	▁ont	O	_
9	▁cons	O	_
10	ist	O	_
11	é	O	_
12	▁en	O	_
13	▁:	O	_


1	▁-	O	_
2	▁ex	EN	_
3	ca	EN	_
4	v	EN	_
5	ation	BN	_
6	▁des	IN	_
7	▁terres	EN	_
8	▁dans	BL	_
9	▁la	BO	_
10	▁zone	BO	_
11	▁ou	EO	_
12	est	EO	_
13	▁(	O	_
14	s	O	_
15	pot	O	_
16	▁de	O	_
17	▁pollution	O	_
18	)	O	_
19	▁;	O	_


1	▁-	O	_
2	▁démantèlement	BN	_
3	▁des	IN	_
4	▁équipements	EN	_
5	▁et	O	_
6	▁ex	EN	_
7	ca	EN	_
8	v	EN	_
9	ation	BN	_
10	▁des	IN	_
11	▁terres	EN	_
12	▁dans	BL	_
13	▁la	IL	_
14	▁zone	IL	_
15	▁sud	EL	_
16	▁;	O	_


1	▁-	O	_
2	▁confi	O	_
3	nement	O	_
4	▁de	O	_
5	▁la	O	_
6	▁pollution	O	_
7	▁par	O	_
8	▁une	O	_
9	▁dalle	O	_
10	▁étanche	O	_
11	▁dans	O	_
12	▁la	BO	_
13	▁friche	EO	_
14	▁à	IL	_
15	▁l	IL	_
16	'	IL	_
17	est	EL	_
18	▁;	O	_


1	▁-	O	_
2	▁poursuite	BA	_
3	▁du	BA	_
4	▁suivi	IA	_
5	▁des	IA	_
6	▁eaux	IA	_
7	▁souterrain	EA	_
8	es	EA	_


1	▁L	BO	_
2	'	BO	_
3	ensemble	IO	_
4	▁des	IO	_
5	▁études	EO	_
6	▁et	O	_
7	▁la	BO	_
8	▁première	IO	_
9	▁phase	IO	_
10	▁des	IO	_
11	▁travaux	IN	_
12	▁exigé	EN	_
13	s	EN	_
14	▁ont	BN	_
15	▁été	IN	_
16	▁réalisés	EN	_
17	▁par	O	_
18	▁la	BO	_
19	▁société	EO	_
20	.	O	_


1	▁Les	O	_
2	▁résultats	O	_
3	▁de	O	_
4	▁la	O	_
5	▁surveillance	O	_
6	▁des	O	_
7	▁eaux	O	_
8	▁souterrain	O	_
9	es	O	_
10	▁confirment	O	_
11	▁les	O	_
12	▁analyses	O	_
13	▁précédentes	O	_
14	▁:	O	_


1	▁-	O	_
2	▁absence	O	_
3	▁de	O	_
4	▁PC	O	_
5	B	O	_
6	▁;	O	_


1	▁-	O	_
2	▁présence	O	_
3	▁d	O	_
4	'	O	_
5	aluminium	BO	_
6	▁en	O	_
