
#76.0094
#ECO HUILE est une société dont l'activité consiste à réceptionner, stocker et traiter des huiles usagées, collectées sur le territoire national.
9	permis	permettre	VERB	O	O	9	ROOT
10	de	de	ADP	O	O	11	mark
11	constater	constater	VERB	O	O	9	xcomp
12	la	le	DET	O	O	13	det
13	présence	présence	NOUN	O	O	11	obj
14	d’	d’	ADP	O	O	16	case
15	une	un	DET	O	O	16	det
16	couverture	couverture	NOUN	O	O	13	nmod
17	imperméable	imperméable	ADJ	O	O	16	amod
18	sur	sur	ADP	O	O	20	case
19	l’	l’	DET	O	O	20	det
20	ensemble	ensemble	NOUN	O	O	16	nmod
21	du	de	ADP	O	O	22	case
22	site	site	NOUN	O	O	20	nmod
23	avec	avec	ADP	O	O	24	case
24	bordures	bordure	NOUN	O	O	16	nmod
25	pour	pour	ADP	O	O	26	case
26	rétention	rétention	NOUN	BO	O	24	nmod
27	des	de	ADP	IO	O	28	case
28	eaux	eau	NOUN	EO	O	26	nmod
29	susceptibles	susceptible	ADJ	O	O	28	amod
30	d'	de	ADP	O	O	32	mark
31	être	être	AUX	O	O	32	aux:pass
32	polluées	polluer	VERB	O	O	29	xcomp
33	.	.	PUNCT	O	O	9	punct


#Une nouvelle visite d’inspection est réalisée le 07/07/2011.
1	Une	un	DET	BN	O	3	det
2	nouvelle	nouveau	ADJ	IN	O	3	amod
3	visite	visite	NOUN	EN	O	7	nsubj:pass
4	d’	d’	ADP	EN	O	5	case
5	inspection	inspection	NOUN	EN	O	3	nmod
6	est	être	AUX	BN	O	7	aux:pass
7	réalisée	réaliser	VERB	EN	O	7	ROOT
8	le	le	DET	BT	O	9	det
9	07/07/2011	07/07/2011	NUM	IT	O	7	obl:mod
10	.	.	PUNCT	ET	O	7	punct


#Elle s’appuie notamment sur l’arrêté préfectoral du 12/09/2006.
1	Elle	lui	PRON	O	O	3	nsubj
2	s’	s’	PRON	O	O	3	expl:comp
3	appuie	appuyer	VERB	O	O	3	ROOT
4	notamment	notamment	ADV	O	O	3	advmod
5	sur	sur	ADP	O	O	7	case
6	l’	l’	DET	BO	O	7	det
7	arrêté	arrêté	NOUN	IO	O	3	obl:arg
8	préfectoral	préfectoral	ADJ	EO	O	7	amod
9	du	de	ADP	O	O	10	case
10	12/09/2006	12/09/2006	NOUN	ET	O	7	nmod
11	.	.	PUNCT	ET	O	3	punct


#Lors de la visite, il a été demandé à l’exploitant d’envoyer un nouveau courrier, accompagné de justifications permettant d’acter l’arrêt définitif de la surveillance.
1	Lors	lors	ADV	BN	O	9	advmod
2	de	de	ADP	IN	O	4	case
3	la	le	DET	EN	O	4	det
4	visite	visite	NOUN	EN	O	1	obl:arg
5	,	,	PUNCT	O	O	9	punct
6	il	il	PRON	O	O	9	nsubj:pass
7	a	avoir	AUX	O	O	9	aux:tense
8	été	être	AUX	O	O	9	aux:pass
9	demandé	demander	VERB	O	O	9	ROOT
10	à	à	ADP	O	O	12	case
11	l’	l’	DET	O	O	12	det
12	exploitant	exploitant	NOUN	O	O	9	obl:arg
13	d’	d’	ADP	O	O	14	mark
14	envoyer	envoyer	VERB	O	O	9	xcomp
15	un	un	DET	O	O	17	det
16	nouveau	nouveau	ADJ	O	O	17	amod
17	courrier	courrier	NOUN	O	O	14	obj
18	,	,	PUNCT	O	O	17	punct
19	accompagné	accompagner	VERB	O	O	17	acl
20	de	de	ADP	O	O	21	case
21	justifications	justification	NOUN	O	O	19	obl:agent
22	permettant	permettre	VERB	O	O	21	acl
23	d’	d’	ADP	O	O	24	mark
24	acter	acter	VERB	BN	O	22	xcomp
25	l’	l’	DET	BN	O	26	det
26	arrêt	arrêt	NOUN	IN	O	24	obj
27	définitif	définitif	ADJ	EN	O	26	amod
28	de	de	ADP	O	O	30	case
29	la	le	DET	BA	O	30	det
30	surveillance	surveillance	NOUN	EA	O	26	nmod
31	.	.	PUNCT	O	O	9	punct


#L’inspection pourra, dans ce cas, valider la demande et rédiger un nouvel arrêté ou rédiger un rapport au préfet permettant de rendre l’arrêté de 2006 caduc.
1	L’	l’	DET	BO	O	2	det
2	inspection	inspection	NOUN	O	O	3	nsubj
3	pourra	pouvoir	VERB	O	O	3	ROOT
4	,	,	PUNCT	O	O	9	punct
5	dans	dans	ADP	O	O	7	case
6	ce	ce	DET	O	O	7	det
7	cas	cas	NOUN	O	O	9	obl:mod
8	,	,	PUNCT	O	O	9	punct
9	valider	valider	VERB	EN	O	3	xcomp
10	la	le	DET	BO	O	11	det
11	demande	demande	NOUN	EO	O	9	obj
12	et	et	CCONJ	O	O	13	cc
13	rédiger	rédiger	VERB	BO	O	9	conj
14	un	un	DET	BO	O	16	det
15	nouvel	nouveau	ADJ	IN	O	16	amod
16	arrêté	arrêté	NOUN	EN	O	13	obj
17	ou	ou	CCONJ	O	O	18	cc
18	rédiger	rédiger	VERB	O	O	3	conj
19	un	un	DET	O	O	20	det
20	rapport	rapport	NOUN	BO	O	18	obj
21	au	au	ADP	IO	O	22	case
22	préfet	préfet	NOUN	EO	BI	20	nmod
23	permettant	permettre	VERB	O	O	20	acl
24	de	de	ADP	O	O	25	mark
25	rendre	rendre	VERB	O	O	23	xcomp
26	l’	l’	DET	O	O	27	det
27	arrêté	arrêté	NOUN	O	O	25	obj
28	de	de	ADP	O	O	29	case
29	2006	2006	NUM	O	O	27	nmod
30	caduc	caduc	ADJ	O	O	25	xcomp
31	.	.	PUNCT	O	O	3	punct


#Il est néanmoins demandé à l’exploitant de veiller à garder connaissance de la présence des trois piézomètres sur le site.
1	Il	il	PRON	O	O	4	nsubj:pass
2	est	être	AUX	O	O	4	aux:pass
3	néanmoins	néanmoins	ADV	O	O	4	advmod
4	demandé	demander	VERB	O	O	4	ROOT
5	à	à	ADP	O	O	7	case
6	l’	l’	DET	O	O	7	det
7	exploitant	exploitant	NOUN	O	O	4	obl:arg
8	de	de	ADP	O	O	9	mark
9	veiller	veiller	VERB	O	O	4	xcomp
10	à	à	ADP	O	O	11	mark
11	garder	garder	VERB	O	O	9	xcomp
12	connaissance	connaissance	NOUN	O	O	11	obj
13	de	de	ADP	O	O	15	case
14	la	le	DET	O	O	15	det
15	présence	présence	NOUN	O	O	11	obl:arg
16	des	de	ADP	O	O	18	case
17	trois	trois	NUM	O	O	18	nummod
18	piézomètres	piézomètre	NOUN	O	O	15	nmod
19	sur	sur	ADP	O	O	21	case
20	le	le	DET	O	O	21	det
21	site	site	NOUN	O	O	15	nmod
22	.	.	PUNCT	O	O	4	punct


#Dans le cadre du suivi du traitement des eaux pluviales, l’exploitant a informé l’inspection qu’un plan complet des réseaux d’eau était en cours d’élaboration.
1	Dans	dans	ADP	BR	O	3	case
2	le	le	DET	IR	O	3	det
3	cadre	cadre	NOUN	IR	O	15	obl:mod
4	du	de	ADP	BA	O	5	case
5	suivi	suivi	NOUN	IA	O	3	nmod
6	du	de	ADP	IA	O	7	case
7	traitement	traitement	NOUN	IA	O	5	nmod
8	des	de	ADP	IA	O	9	case
9	eaux	eau	NOUN	IA	O	7	nmod
10	pluviales	pluvial	ADJ	EA	O	9	amod
11	,	,	PUNCT	O	O	15	punct
12	l’	l’	DET	BO	O	13	det
13	exploitant	exploitant	NOUN	EO	O	15	nsubj
14	a	avoir	AUX	BN	O	15	aux:tense
15	informé	informer	VERB	EN	O	15	ROOT
16	l’	l’	DET	BO	O	17	det
17	inspection	inspection	NOUN	EO	O	15	obj
18	qu’	qu’	SCONJ	O	O	28	mark
19	un	un	DET	BO	O	20	det
20	plan	plan	NOUN	IO	O	28	nsubj
21	complet	complet	ADJ	O	O	20	amod
22	des	de	ADP	O	O	23	case
23	réseaux	réseau	NOUN	O	O	20	nmod
24	d’	d’	ADP	O	O	25	case
25	eau	eau	NOUN	O	O	23	nmod
26	était	être	AUX	O	O	28	cop
27	en	en	ADP	BT	O	28	case
28	cours	cours	NOUN	IT	O	15	ccomp
29	d’	d’	ADP	IT	O	30	case
30	élaboration	élaboration	NOUN	EN	O	28	nmod
31	.	.	PUNCT	O	O	28	punct


#Il lui a été demandé, à ce sujet, d’indiquer les piézomètres présents sur le site.
1	Il	il	PRON	O	O	5	nsubj:pass
2	lui	lui	PRON	O	O	5	iobj
3	a	avoir	AUX	O	O	5	aux:tense
4	été	être	AUX	O	O	5	aux:pass
5	demandé	demander	VERB	O	O	5	ROOT
6	,	,	PUNCT	O	O	5	punct
7	à	à	ADP	O	O	9	case
8	ce	ce	DET	O	O	9	det
9	sujet	sujet	NOUN	O	O	5	obl:mod
10	,	,	PUNCT	O	O	5	punct
11	d’	d’	ADP	O	O	12	mark
12	indiquer	indiquer	VERB	O	O	5	xcomp
13	les	le	DET	BO	O	14	det
14	piézomètres	piézomètre	NOUN	EO	O	12	obj
15	présents	présent	ADJ	O	O	14	amod
16	sur	sur	ADP	O	O	18	case
17	le	le	DET	O	O	18	det
18	site	site	NOUN	O	O	15	obl:arg
19	.	.	PUNCT	O	O	5	punct


#76.0141
#Les activités qui se sont succédées sur la site sont la fabrication de vinaigrette, la fabrication d'articles textiles, puis celle de la société AUXI CHIMIQUE, la fabrication de produits détergents.
1	Les	le	DET	BA	O	2	det
2	activités	activité	NOUN	EA	O	12	nsubj
3	qui	qui	PRON	O	O	6	nsubj
4	se	se	PRON	BN	O	6	expl:comp
5	sont	être	AUX	IN	O	6	aux:tense
6	succédées	succéder	VERB	EN	O	2	acl:relcl
7	sur	sur	ADP	O	O	9	case
8	la	le	DET	BO	O	9	det
9	site	site	NOUN	EO	O	6	obl:mod
10	sont	être	AUX	O	O	12	cop
11	la	le	DET	BA	O	12	det
12	fabrication	fabrication	NOUN	BA	O	12	ROOT
13	de	de	ADP	IA	O	14	case
14	vinaigrette	vinaigrette	NOUN	EA	O	12	nmod
15	,	,	PUNCT	O	O	17	punct
16	la	le	DET	BA	O	17	det
17	fabrication	fabrication	NOUN	IA	O	12	conj
18	d'	de	ADP	IA	O	19	case
19	articles	article	NOUN	IA	O	17	nmod
20	textiles	textile	ADJ	EA	O	19	amod
21	,	,	PUNCT	O	O	12	punct
22	puis	puis	CCONJ	O	O	23	cc
23	celle	celui	PRON	O	O	12	conj
24	de	de	ADP	O	O	26	case
25	la	le	DET	BO	BI	26	det
26	société	société	NOUN	IO	II	23	nmod
27	AUXI	AUXI	PROPN	EO	EI	26	appos
28	CHIMIQUE	CHIMIQUE	PROPN	EO	EI	27	flat:name
29	,	,	PUNCT	O	O	31	punct
30	la	le	DET	BA	O	31	det
31	fabrication	fabrication	NOUN	BA	O	26	conj
32	de	de	ADP	IA	O	33	case
33	produits	produit	NOUN	IA	BU	31	nmod
34	détergents	détergent	ADJ	EA	EU	33	amod
35	.	.	PUNCT	O	O	12	punct


#La fabrication de produits détergents s'est poursuivit avec la société AUXI CHIMIQUE SCOP.  Actuellement, la société Laboratoires AUXIBIO S.
1	La	le	DET	BA	O	2	det
2	fabrication	fabrication	NOUN	IA	O	8	nsubj
3	de	de	ADP	IA	O	4	case
4	produits	produit	NOUN	IA	BU	2	nmod
5	détergents	détergent	ADJ	EA	EU	4	amod
6	s'	se	PRON	BN	O	8	expl:comp
7	est	être	AUX	IN	O	8	aux:tense
8	poursuivit	poursuivre	VERB	EN	O	8	ROOT
9	avec	avec	ADP	EN	O	11	case
10	la	le	DET	BO	BI	11	det
11	société	société	NOUN	IO	II	8	obl:mod
12	AUXI	AUXI	PROPN	EO	EI	11	nmod
13	CHIMIQUE	CHIMIQUE	PROPN	EN	EI	12	flat:name
14	SCOP	SCOP	PROPN	O	EI	12	nmod
15	.	.	PUNCT	O	O	8	punct
16	 	 	SPACE	O	O	20	dep
17	Actuellement	actuellement	ADV	O	O	20	advmod
18	,	,	PUNCT	BO	BI	20	punct
19	la	le	DET	BO	BI	20	det
20	société	société	NOUN	IO	II	20	ROOT
21	Laboratoires	laboratoire	NOUN	EO	EI	20	nmod
22	AUXIBIO	AUXIBIO	PROPN	EO	EI	20	nmod
23	S.	S.	PROPN	O	O	20	nmod


#.S.
1	.S.	.s.	NOUN	O	O	1	ROOT


#Fabrique de manière conventionnelle aussi des produits détergents pour l'industrie et les collectivités.
1	Fabrique	fabrique	VERB	BO	O	1	ROOT
2	de	de	ADP	IO	O	3	case
3	manière	manière	NOUN	EO	O	1	obl:mod
4	conventionnelle	conventionnel	ADJ	EO	O	3	amod
5	aussi	aussi	ADV	O	O	1	advmod
6	des	un	DET	O	O	7	det
7	produits	produit	NOUN	IN	O	1	obj
8	détergents	détergent	ADJ	EN	O	7	amod
9	pour	pour	ADP	O	O	11	case
10	l'	le	DET	O	O	11	det
11	industrie	industrie	NOUN	O	O	7	nmod
12	et	et	CCONJ	O	O	14	cc
13	les	le	DET	O	O	14	det
14	collectivités	collectivité	NOUN	O	O	11	conj
15	.	.	PUNCT	O	O	1	punct


#D'une superficie de 3 555 m2, le terrain est situé en plein cœur de ville.
1	D'	de	ADP	O	O	3	case
2	une	un	DET	O	O	3	det
3	superficie	superficie	NOUN	O	O	12	obl:mod
4	de	de	ADP	O	O	7	case
5	3	3	DET	O	O	7	det
6	555	555	DET	O	O	7	nummod
7	m2	m2	NOUN	O	O	3	nmod
8	,	,	PUNCT	O	O	12	punct
9	le	le	DET	BO	O	10	det
10	terrain	terrain	NOUN	EO	O	12	nsubj:pass
11	est	être	AUX	BL	O	12	aux:pass
12	situé	situer	VERB	IL	O	12	ROOT
13	en	en	ADP	IL	O	15	case
14	plein	plein	ADJ	IL	O	15	amod
15	cœur	cœur	NOUN	IL	O	12	obl:arg
16	de	de	ADP	IL	O	17	case
17	ville	ville	NOUN	EL	O	15	nmod
18	.	.	PUNCT	O	O	12	punct


#La Seine coule à 1,6 km au Nord du site.
1	La	le	DET	BO	O	2	det
2	Seine	Seine	PROPN	EO	O	3	nsubj
3	coule	coule	VERB	O	O	3	ROOT
4	à	à	ADP	BL	O	6	case
5	1,6	1,6	NUM	IL	O	6	nummod
6	km	kilomètre	NOUN	IL	O	3	obl:mod
7	au	au	ADP	IL	O	8	case
8	Nord	nord	NOUN	IL	O	6	nmod
9	du	de	ADP	IL	O	10	case
10	site	site	NOUN	EL	O	8	nmod
11	.	.	PUNCT	O	O	3	punct


#Le cours d'eau l'Oison coule à 60 m à l'Ouest.
1	Le	le	DET	BO	O	2	det
2	cours	cours	NOUN	IO	O	7	nsubj
3	d'	de	ADP	IO	O	4	case
4	eau	eau	NOUN	EO	O	2	nmod
5	l'	le	DET	BL	O	6	det
6	Oison	Oison	PROPN	EL	O	2	nmod
7	coule	coule	VERB	O	O	7	ROOT
8	à	à	ADP	BL	O	10	case
9	60	60	NUM	IL	O	10	nummod
10	m	m	NOUN	IL	O	7	obl:arg
11	à	à	ADP	IL	O	13	case
12	l'	le	DET	IL	O	13	det
13	Ouest	ouest	NOUN	EL	O	7	obl:mod
14	.	.	PUNCT	O	O	7	punct


#La nappe d'accompagnement de la Seine se trouve à 5 m sous le niveau du sol.
1	La	le	DET	BO	O	2	det
2	nappe	nappe	NOUN	EO	O	9	nsubj
3	d'	de	ADP	O	O	4	case
4	accompagnement	accompagnement	NOUN	BL	O	2	nmod
5	de	de	ADP	IL	O	7	case
6	la	le	DET	IL	O	7	det
7	Seine	Seine	PROPN	EL	O	4	nmod
8	se	se	PRON	BL	O	9	expl:comp
9	trouve	trouve	VERB	IL	O	9	ROOT
10	à	à	ADP	IL	O	12	case
11	5	5	NUM	IN	O	12	nummod
12	m	m	NOUN	IN	O	9	obl:arg
13	sous	sous	ADP	IN	O	15	case
14	le	le	DET	IN	O	15	det
15	niveau	niveau	NOUN	IN	O	9	obl:mod
16	du	de	ADP	IN	O	17	case
17	sol	sol	NOUN	EN	O	15	nmod
18	.	.	PUNCT	O	O	9	punct


#La nappe de la craie se trouve en continuité sous cette nappe.
1	La	le	DET	O	O	2	det
2	nappe	nappe	NOUN	O	O	7	nsubj
3	de	de	ADP	O	O	5	case
4	la	le	DET	O	O	5	det
5	craie	craie	NOUN	O	O	2	nmod
6	se	se	PRON	O	O	7	expl:comp
7	trouve	trouve	VERB	O	O	7	ROOT
8	en	en	ADP	O	O	9	case
9	continuité	continuité	NOUN	O	O	7	obl:arg
10	sous	sous	ADP	O	O	12	case
11	cette	ce	DET	O	O	12	det
12	nappe	nappe	NOUN	O	O	7	obl:mod
13	.	.	PUNCT	O	O	7	punct


#Ces deux nappes sont reconnues comme vulnérables à une pollution.
1	Ces	ce	DET	O	O	3	det
2	deux	deux	NUM	O	O	3	nummod
3	nappes	nappe	NOUN	O	O	5	nsubj:pass
4	sont	être	AUX	O	O	5	aux:pass
5	reconnues	reconnaître	VERB	O	O	5	ROOT
6	comme	comme	ADP	O	O	7	mark
7	vulnérables	vulnérable	ADJ	O	O	5	xcomp
8	à	à	ADP	O	O	10	case
9	une	un	DET	O	O	10	det
10	pollution	pollution	NOUN	O	O	7	obl:arg
11	.	.	PUNCT	O	O	5	punct


#L'évaluation simplifiée des risques a été décidée conjointement entre l'exploitant et l'administration, à un moment où l'entreprise, en redressement judiciaire, envisageait de transférer ses activités sur un autre terrain et donc de vendre le site de Griolet.
1	L'	le	DET	BN	O	2	det
2	évaluation	évaluation	NOUN	IN	O	8	nsubj:pass
3	simplifiée	simplifier	ADJ	IN	O	2	amod
4	des	de	ADP	IN	O	5	case
5	risques	risque	NOUN	EN	O	2	nmod
6	a	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	décidée	décider	VERB	EN	O	8	ROOT
9	conjointement	conjointement	ADV	EN	O	8	advmod
10	entre	entre	ADP	BO	O	12	case
11	l'	le	DET	BO	O	12	det
12	exploitant	exploitant	NOUN	EO	O	9	obl:arg
13	et	et	CCONJ	O	O	15	cc
14	l'	le	DET	BO	O	15	det
15	administration	administration	NOUN	EO	O	12	conj
16	,	,	PUNCT	O	O	8	punct
17	à	à	ADP	O	O	19	case
18	un	un	DET	BN	O	19	det
19	moment	moment	NOUN	EN	O	8	obl:mod
20	où	où	PRON	O	O	28	iobj
21	l'	le	DET	BO	O	22	det
22	entreprise	entreprise	NOUN	BO	O	28	nsubj
23	,	,	PUNCT	O	O	28	punct
24	en	en	ADP	IN	O	25	case
25	redressement	redressement	NOUN	IN	O	28	obl:mod
26	judiciaire	judiciaire	ADJ	EN	O	25	amod
27	,	,	PUNCT	O	O	28	punct
28	envisageait	envisager	VERB	O	O	19	acl:relcl
29	de	de	ADP	O	O	30	mark
30	transférer	transférer	VERB	BN	O	28	xcomp
31	ses	son	DET	IN	O	32	det
32	activités	activité	NOUN	IN	O	30	obj
33	sur	sur	ADP	IN	O	36	case
34	un	un	DET	IN	O	36	det
35	autre	autre	ADJ	IN	O	36	amod
36	terrain	terrain	NOUN	EN	O	30	obl:arg
37	et	et	CCONJ	O	O	40	cc
38	donc	donc	ADV	O	O	40	advmod
39	de	de	ADP	O	O	40	mark
40	vendre	vendre	VERB	BN	O	30	conj
41	le	le	DET	IN	O	42	det
42	site	site	NOUN	EN	O	40	obj
43	de	de	ADP	O	O	44	case
44	Griolet	Griolet	PROPN	BO	O	42	nmod
45	.	.	PUNCT	O	O	8	punct


#L'étude se justifie amplement par le type d'activité et la vétusté des installations.
1	L'	le	DET	O	O	2	det
2	étude	étude	NOUN	O	O	4	nsubj
3	se	se	PRON	O	O	4	expl:pass
4	justifie	justifier	VERB	O	O	4	ROOT
5	amplement	amplement	ADV	O	O	4	advmod
6	par	par	ADP	O	O	8	case
7	le	le	DET	O	O	8	det
8	type	type	NOUN	O	O	4	obl:arg
9	d'	de	ADP	O	O	10	case
10	activité	activité	NOUN	O	O	8	nmod
11	et	et	CCONJ	O	O	13	cc
12	la	le	DET	O	O	13	det
13	vétusté	vétusté	NOUN	O	O	8	conj
14	des	de	ADP	O	O	15	case
15	installations	installation	NOUN	O	O	13	nmod
16	.	.	PUNCT	O	O	4	punct


#L'étape A a été transmise à la DRIRE le 10 mai 2001.
1	L'	le	DET	BO	O	2	det
2	étape	étape	NOUN	IO	O	6	nsubj:pass
3	A	a	NOUN	EO	O	2	nmod
4	a	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	transmise	transmettre	VERB	EN	O	6	ROOT
7	à	à	ADP	O	O	9	case
8	la	le	DET	BO	BI	9	det
9	DRIRE	DRIRE	PROPN	EO	EI	6	obl:arg
10	le	le	DET	BT	O	11	det
11	10	10	NUM	IT	O	6	obl:mod
12	mai	mai	NOUN	IT	O	11	nmod
13	2001	2001	NUM	ET	O	12	nmod
14	.	.	PUNCT	ET	O	6	punct


#Après une visite de site et une réunion, un accord a été trouvé sur le nombre et la localisation des sondages.
1	Après	après	ADP	BN	O	3	case
2	une	un	DET	EN	O	3	det
3	visite	visite	NOUN	EN	O	14	obl:mod
4	de	de	ADP	EN	O	5	case
5	site	site	NOUN	EN	O	3	nmod
6	et	et	CCONJ	O	O	8	cc
7	une	un	DET	BN	O	8	det
8	réunion	réunion	NOUN	EN	O	3	conj
9	,	,	PUNCT	O	O	14	punct
10	un	un	DET	BO	O	11	det
11	accord	accord	NOUN	EO	O	14	nsubj:pass
12	a	avoir	AUX	BN	O	14	aux:tense
13	été	être	AUX	IN	O	14	aux:pass
14	trouvé	trouver	VERB	EN	O	14	ROOT
15	sur	sur	ADP	O	O	17	case
16	le	le	DET	O	O	17	det
17	nombre	nombre	NOUN	O	O	14	obl:mod
18	et	et	CCONJ	O	O	20	cc
19	la	le	DET	O	O	20	det
20	localisation	localisation	NOUN	O	O	17	conj
21	des	de	ADP	O	O	22	case
22	sondages	sondage	NOUN	O	O	17	nmod
23	.	.	PUNCT	O	O	14	punct


#L'étape B a été remise à l'administration le 19 avril 2002.
1	L'	le	DET	BO	O	2	det
2	étape	étape	NOUN	IO	O	6	nsubj:pass
3	B	b	NOUN	EO	O	2	nmod
4	a	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	remise	remettre	VERB	EN	O	6	ROOT
7	à	à	ADP	O	O	9	case
8	l'	le	DET	BO	O	9	det
9	administration	administration	NOUN	EO	O	6	obl:arg
10	le	le	DET	BT	O	11	det
11	19	19	NUM	IT	O	6	obl:mod
12	avril	avril	NOUN	IT	O	11	nmod
13	2002	2002	NUM	ET	O	12	nmod
14	.	.	PUNCT	O	O	6	punct


#L'étape B de l'ESR conclut :
1	L'	le	DET	O	O	2	det
2	étape	étape	NOUN	O	O	7	nsubj
3	B	b	NOUN	O	O	2	nmod
4	de	de	ADP	O	O	6	case
5	l'	le	DET	O	BI	6	det
6	ESR	esr	NOUN	O	EI	2	nmod
7	conclut	conclure	VERB	O	EI	7	ROOT
8	:	:	PUNCT	O	O	7	punct


#- pour les sols : à une présence d'une source sol pour les hydrocarbures (sondage 4) entre 0,5m et 1 m (3 530 mg/kg MS),
1	-	-	PUNCT	O	O	4	punct
2	pour	pour	ADP	O	O	4	case
3	les	le	DET	O	O	4	det
4	sols	sol	NOUN	O	O	4	ROOT
5	:	:	PUNCT	O	O	4	punct
6	à	à	ADP	O	O	8	case
7	une	un	DET	O	O	8	det
8	présence	présence	NOUN	O	O	4	nmod
9	d'	de	ADP	O	O	11	case
10	une	un	DET	BO	O	11	det
11	source	source	NOUN	IO	O	8	nmod
12	sol	sol	NOUN	EO	O	11	nmod
13	pour	pour	ADP	O	O	15	case
14	les	le	DET	O	O	15	det
15	hydrocarbures	hydrocarbure	NOUN	O	BS	11	nmod
16	(	(	PUNCT	O	O	8	punct
17	sondage	sondage	NOUN	O	O	8	appos
18	4	4	NUM	O	O	17	nummod
19	)	)	PUNCT	O	O	8	punct
20	entre	entre	ADP	O	O	22	case
21	0,5	0,5	NUM	O	O	22	nummod
22	m	m	NOUN	O	O	8	nmod
23	et	et	CCONJ	O	O	25	cc
24	1	1	NUM	O	O	25	nummod
25	m	m	NOUN	O	O	22	conj
26	(	(	PUNCT	O	O	25	punct
27	3	3	PUNCT	O	O	8	punct
28	530	530	NUM	O	O	29	nummod
29	mg	milligramme	NOUN	O	O	8	nmod
30	/	sur	ADP	O	O	31	case
31	kg	kilogramme	NOUN	O	O	29	nmod
32	MS	m	NOUN	O	O	8	nmod
33	)	)	PUNCT	O	O	8	punct
34	,	,	PUNCT	O	O	8	punct


#- pour les eaux souterraines : à une présence de nombreux paramètres qui ne semblent pas liés à l'activité exercée sur le site.
1	-	-	PUNCT	O	O	4	punct
2	pour	pour	ADP	O	O	4	case
3	les	le	DET	O	O	4	det
4	eaux	eau	NOUN	O	O	4	ROOT
5	souterraines	souterrain	ADJ	O	O	4	amod
6	:	:	PUNCT	O	O	4	punct
7	à	à	ADP	O	O	9	case
8	une	un	DET	O	O	9	det
9	présence	présence	NOUN	O	O	4	nmod
10	de	de	ADP	O	O	12	case
11	nombreux	nombreux	ADJ	O	O	12	amod
12	paramètres	paramètre	NOUN	O	O	9	nmod
13	qui	qui	PRON	O	O	15	nsubj
14	ne	ne	ADV	O	O	15	advmod
15	semblent	sembler	VERB	O	O	12	acl:relcl
16	pas	pas	ADV	O	O	15	advmod
17	liés	lier	VERB	O	O	15	xcomp
18	à	à	ADP	O	O	20	case
19	l'	le	DET	O	O	20	det
20	activité	activité	NOUN	O	O	17	obl:arg
21	exercée	exercer	VERB	O	O	20	acl
22	sur	sur	ADP	O	O	24	case
23	le	le	DET	O	O	24	det
24	site	site	NOUN	O	O	21	obl:mod
25	.	.	PUNCT	O	O	4	punct


#De plus, l'étude préconise la mise en place d'une surveillance par l'implantation de forages pour déterminer le sens réel d’écoulement de la nappe, et propose d'éliminer la source sol en hydrocarbures compte tenu de la faible surface concernée.
1	De	de	ADP	O	O	6	advmod
2	plus	plus	ADV	O	O	1	fixed
3	,	,	PUNCT	O	O	6	punct
4	l'	le	DET	O	O	5	det
5	étude	étude	NOUN	O	O	6	nsubj
6	préconise	préconise	VERB	O	O	6	ROOT
7	la	le	DET	O	O	8	det
8	mise	mise	NOUN	O	O	6	obj
9	en	en	ADP	BN	O	10	case
10	place	place	NOUN	IN	O	8	nmod
11	d'	de	ADP	IN	O	13	case
12	une	un	DET	IN	O	13	det
13	surveillance	surveillance	NOUN	EN	O	8	nmod
14	par	par	ADP	O	O	16	case
15	l'	le	DET	O	O	16	det
16	implantation	implantation	NOUN	BN	O	13	nmod
17	de	de	ADP	IN	O	18	case
18	forages	forage	NOUN	EN	O	16	nmod
19	pour	pour	ADP	O	O	20	mark
20	déterminer	déterminer	VERB	O	O	6	advcl
21	le	le	DET	O	O	22	det
22	sens	sens	NOUN	O	O	20	obj
23	réel	réel	ADJ	O	O	22	amod
24	d’	d’	ADP	O	O	25	case
25	écoulement	écoulement	NOUN	O	O	22	nmod
26	de	de	ADP	O	O	28	case
27	la	le	DET	BO	O	28	det
28	nappe	nappe	NOUN	EO	O	25	nmod
29	,	,	PUNCT	O	O	6	punct
30	et	et	CCONJ	O	O	31	cc
31	propose	propose	VERB	O	O	6	conj
32	d'	de	ADP	O	O	33	mark
33	éliminer	éliminer	VERB	O	O	31	xcomp
34	la	le	DET	O	O	35	det
35	source	source	NOUN	O	O	33	obj
36	sol	sol	NOUN	O	O	35	nmod
37	en	en	ADP	O	O	38	case
38	hydrocarbures	hydrocarbure	NOUN	O	BS	35	nmod
39	compte	compte	NOUN	O	O	6	advmod
40	tenu	tenir	VERB	O	O	39	fixed
41	de	de	ADP	O	O	44	case
42	la	le	DET	O	O	44	det
43	faible	faible	ADJ	O	O	44	amod
44	surface	surface	NOUN	O	O	39	dep
45	concernée	concerner	VERB	O	O	44	acl
46	.	.	PUNCT	O	O	6	punct


