
#38.0056
#En application de la circulaire ministérielle du 3 avril 1996 relative à la réalisation de diagnostics initiaux et de l’évaluation simplifiée des risques sur les sites industriels en activité, la Préfecture de l’Isère a demandé à la société RHODIA de Roussillon, par arrêté préfectoral n° 98-8366 du 1er décembre 1998, de réaliser une étude simplifiée des risques (ESR).
32	,	,	PUNCT	O	O	34	punct
33	le	le	DET	O	BS	34	det
34	cuivre	cuivre	NOUN	O	BS	24	conj
35	et	et	CCONJ	O	O	37	cc
36	le	le	DET	O	O	37	det
37	mercure	mercure	NOUN	O	BS	24	conj
38	 	 	SPACE	O	O	38	dep
39	devra	devoir	VERB	O	O	38	ccomp
40	être	être	AUX	O	O	41	aux:pass
41	réalisée	réaliser	VERB	O	O	39	xcomp
42	pour	pour	ADP	O	O	43	mark
43	estimer	estimer	VERB	O	O	41	advcl
44	l'	le	DET	O	O	45	det
45	évolutions	évolution	NOUN	O	O	43	obj
46	de	de	ADP	O	O	48	case
47	la	le	DET	O	O	48	det
48	qualité	qualité	NOUN	O	O	45	nmod
49	des	de	ADP	O	O	50	case
50	eaux	eau	NOUN	O	O	48	nmod
51	sur	sur	ADP	O	O	54	case
52	les	le	DET	O	O	54	det
53	trois	trois	NUM	O	O	54	nummod
54	points	point	NOUN	O	O	45	nmod
55	de	de	ADP	O	O	56	case
56	prélèvements	prélèvement	NOUN	O	O	54	nmod
57	.	.	PUNCT	O	O	39	punct


#Le classement actuel est adapté à l'exploitation du site.
1	Le	le	DET	BO	O	2	det
2	classement	classement	NOUN	BO	O	5	nsubj:pass
3	actuel	actuel	ADJ	O	O	2	amod
4	est	être	AUX	O	O	5	aux:pass
5	adapté	adapter	VERB	O	O	5	ROOT
6	à	à	ADP	O	O	8	case
7	l'	le	DET	O	O	8	det
8	exploitation	exploitation	NOUN	O	O	5	obl:arg
9	du	de	ADP	O	O	10	case
10	site	site	NOUN	O	O	8	nmod
11	.	.	PUNCT	O	O	5	punct


#Un suivi des eaux souterraines est en place.
1	Un	un	DET	BA	O	2	det
2	suivi	suivi	NOUN	IA	O	8	nsubj
3	des	de	ADP	IA	O	4	case
4	eaux	eau	NOUN	IA	O	2	nmod
5	souterraines	souterrain	ADJ	EA	O	4	amod
6	est	être	AUX	BN	O	8	cop
7	en	en	ADP	IN	O	8	case
8	place	place	NOUN	EN	O	8	ROOT
9	.	.	PUNCT	O	O	8	punct


#En cas de cessation d'activité ou de modification de l'utilisation d'un milieu une nouvelle évaluation simplifiée des risque devra être réalisée.
1	En	en	ADP	BR	O	2	case
2	cas	cas	NOUN	IR	O	22	obl:mod
3	de	de	ADP	ER	O	4	case
4	cessation	cessation	NOUN	BN	O	2	nmod
5	d'	de	ADP	IN	O	6	case
6	activité	activité	NOUN	EN	O	4	nmod
7	ou	ou	CCONJ	O	O	9	cc
8	de	de	ADP	BN	O	9	case
9	modification	modification	NOUN	EN	O	4	conj
10	de	de	ADP	O	O	12	case
11	l'	le	DET	BN	O	12	det
12	utilisation	utilisation	NOUN	BA	O	9	nmod
13	d'	de	ADP	IA	O	15	case
14	un	un	DET	BO	O	15	det
15	milieu	milieu	NOUN	EO	O	12	nmod
16	une	un	DET	BN	O	18	det
17	nouvelle	nouveau	ADJ	IN	O	18	amod
18	évaluation	évaluation	NOUN	IN	O	22	nsubj
19	simplifiée	simplifier	ADJ	IN	O	18	amod
20	des	de	ADP	IN	O	21	case
21	risque	risque	NOUN	EN	O	18	nmod
22	devra	devoir	VERB	BN	O	22	ROOT
23	être	être	AUX	IN	O	24	aux:pass
24	réalisée	réaliser	VERB	EN	O	22	xcomp
25	.	.	PUNCT	O	O	22	punct


#42.0007
#Le site Îlots des Molières au Chambon Feugerolles d'une superficie d'environ 2 ha est situé au cœur d'une zone urbaine à proximité de la gare et du centre ville.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	17	nsubj:pass
3	Îlots	Îlots	PROPN	O	O	2	nmod
4	des	de	ADP	O	O	5	case
5	Molières	molière	NOUN	BL	O	3	nmod
6	au	au	ADP	IL	O	7	case
7	Chambon	Chambon	PROPN	IL	O	2	nmod
8	Feugerolles	Feugerolles	PROPN	EL	O	7	flat:name
9	d'	de	ADP	O	O	11	case
10	une	un	DET	O	O	11	det
11	superficie	superficie	NOUN	O	O	2	nmod
12	d'	de	ADP	O	O	15	case
13	environ	environ	ADV	O	O	15	advmod
14	2	2	NUM	O	O	15	nummod
15	ha	ha	NOUN	O	O	11	nmod
16	est	être	AUX	O	O	17	aux:pass
17	situé	situer	VERB	BL	O	17	ROOT
18	au	au	ADP	IL	O	19	case
19	cœur	cœur	NOUN	IL	O	17	obl:arg
20	d'	de	ADP	IL	O	22	case
21	une	un	DET	IL	O	22	det
22	zone	zone	NOUN	IL	O	19	nmod
23	urbaine	urbain	ADJ	EL	O	22	amod
24	à	à	ADP	BL	O	25	case
25	proximité	proximité	NOUN	IL	O	17	obl:mod
26	de	de	ADP	IL	O	28	case
27	la	le	DET	IL	O	28	det
28	gare	gare	NOUN	IL	O	25	nmod
29	et	et	CCONJ	IL	O	31	cc
30	du	de	ADP	IL	O	31	case
31	centre	centre	NOUN	IL	O	28	conj
32	ville	ville	NOUN	EL	O	31	nmod
33	.	.	PUNCT	O	O	17	punct


#Il est composé de 2 propriétés ayant appartenu à des particuliers et d'anciens tènements à vocation industrielle dont certains relevaient de la législation sur les installations classées : société Cognet sise 43 rue de la République, société Stop Pneus (ex Bahri), société Blanc Pierre (remplacée par la société Moury) sise impasse des Molières, sociétés Rouchon, Massard, Moulin, Stampf/Salardon et Verac (Garage Bouzerand) sises rue des Molières, Dipam-Electra Service (Dipam était spécialisée dans la fourniture de matériel pour les traiteurs de surface et Electra Service exploitait une installation de traitement de surface.
1	Il	il	PRON	O	O	3	nsubj:pass
2	est	être	AUX	O	O	3	aux:pass
3	composé	composer	VERB	O	O	3	ROOT
4	de	de	ADP	O	O	6	case
5	2	2	NUM	BO	O	6	nummod
6	propriétés	propriété	NOUN	EO	O	3	obl:agent
7	ayant	avoir	AUX	BN	O	8	aux:tense
8	appartenu	appartenir	VERB	IN	O	6	acl
9	à	à	ADP	EN	O	11	case
10	des	un	DET	BO	O	11	det
11	particuliers	particulier	NOUN	EO	O	8	obl:arg
12	et	et	CCONJ	O	O	15	cc
13	d'	d'	DET	BO	O	15	det
14	anciens	ancien	ADJ	IO	O	15	amod
15	tènements	tènement	NOUN	EO	O	11	conj
16	à	à	ADP	BA	O	17	case
17	vocation	vocation	NOUN	IA	O	15	nmod
18	industrielle	industriel	ADJ	EA	O	17	amod
19	dont	dont	PRON	O	O	21	iobj
20	certains	certains	PRON	O	O	21	nsubj
21	relevaient	relever	VERB	BA	O	15	acl:relcl
22	de	de	ADP	ER	O	24	case
23	la	le	DET	BO	O	24	det
24	législation	législation	NOUN	IO	O	21	obl:arg
25	sur	sur	ADP	IO	O	27	case
26	les	le	DET	IO	O	27	det
27	installations	installation	NOUN	IO	O	24	nmod
28	classées	classer	VERB	EO	O	27	acl
29	:	:	PUNCT	O	O	21	punct
30	société	société	NOUN	O	II	21	obl:mod
31	Cognet	Cognet	PROPN	O	EI	30	flat:name
32	sise	sis	ADJ	O	O	30	acl
33	43	43	NUM	O	O	34	nummod
34	rue	rue	NOUN	BL	O	30	nmod
35	de	de	ADP	IL	O	37	case
36	la	le	DET	IL	O	37	det
37	République	république	NOUN	EL	O	34	nmod
38	,	,	PUNCT	O	O	39	punct
39	société	société	NOUN	BO	II	6	conj
40	Stop	Stop	PROPN	IO	II	39	nmod
41	Pneus	Pneus	PROPN	EO	EI	40	nmod
42	(	(	PUNCT	O	O	39	punct
43	ex	ex	ADV	O	O	44	case
44	Bahri	Bahri	PROPN	O	BI	39	nmod
45	)	)	PUNCT	O	BI	6	punct
46	,	,	PUNCT	O	BI	47	punct
47	société	société	NOUN	O	II	3	conj
48	Blanc	Blanc	PROPN	O	EI	47	flat:name
49	Pierre	Pierre	PROPN	O	EI	48	flat:name
50	(	(	PUNCT	O	O	47	punct
51	remplacée	remplacer	VERB	O	O	47	acl
52	par	par	ADP	O	O	54	case
53	la	le	DET	BO	BI	54	det
54	société	société	NOUN	IO	II	51	obl:agent
55	Moury	Moury	PROPN	EO	EI	54	nmod
56	)	)	PUNCT	O	O	47	punct
57	sise	sise	VERB	O	O	47	acl
58	impasse	impasse	NOUN	O	O	57	obl:mod
59	des	de	ADP	O	O	60	case
60	Molières	Molières	PROPN	BL	O	58	nmod
61	,	,	PUNCT	BO	O	62	punct
62	sociétés	société	NOUN	IO	II	3	conj
63	Rouchon	Rouchon	PROPN	EO	EI	62	nmod
64	,	,	PUNCT	O	O	65	punct
65	Massard	Massard	PROPN	O	O	63	conj
66	,	,	PUNCT	O	O	67	punct
67	Moulin	Moulin	PROPN	O	O	63	conj
68	,	,	PUNCT	O	O	69	punct
69	Stampf	Stampf	PROPN	O	EI	63	conj
70	/	/	CCONJ	O	EI	71	cc
71	Salardon	Salardon	PROPN	O	EI	69	conj
72	et	et	CCONJ	O	O	73	cc
73	Verac	Verac	PROPN	BO	BI	63	conj
74	(	(	PUNCT	O	BI	73	punct
75	Garage	garage	NOUN	BA	BI	73	appos
76	Bouzerand	Bouzerand	PROPN	O	EI	75	nmod
77	)	)	PUNCT	O	O	73	punct
78	sises	sise	NOUN	BL	O	3	dep
79	rue	rue	NOUN	BL	O	78	nmod
80	des	de	ADP	IL	O	81	case
81	Molières	Molières	PROPN	EL	O	79	nmod
82	,	,	PUNCT	O	O	83	punct
83	Dipam	Dipam	PROPN	BO	BI	3	conj
84	-	-	PROPN	O	BI	83	flat:name
85	Electra	Electra	PROPN	O	EI	83	dep
86	Service	Service	PROPN	O	EI	85	flat:name
87	(	(	PUNCT	O	O	83	punct
88	Dipam	Dipam	PROPN	EO	O	90	nsubj:pass
89	était	être	AUX	BA	O	90	aux:pass
90	spécialisée	spécialiser	VERB	IA	O	83	parataxis
91	dans	dans	ADP	IA	O	93	case
92	la	le	DET	IA	O	93	det
93	fourniture	fourniture	NOUN	IA	O	90	obl:arg
94	de	de	ADP	IA	O	95	case
95	matériel	matériel	NOUN	IA	O	93	nmod
96	pour	pour	ADP	IA	O	98	case
97	les	le	DET	IA	O	98	det
98	traiteurs	traiteur	NOUN	IA	O	93	nmod
99	de	de	ADP	IA	O	100	case
100	surface	surface	NOUN	EA	O	98	nmod
101	et	et	CCONJ	O	O	104	cc
102	Electra	Electra	PROPN	IO	EI	104	nsubj
103	Service	Service	PROPN	IO	EI	102	flat:name
104	exploitait	exploiter	VERB	EO	O	83	conj
105	une	un	DET	BO	O	106	det
106	installation	installation	NOUN	IO	O	104	obj
107	de	de	ADP	IO	O	108	case
108	traitement	traitement	NOUN	BA	O	106	nmod
109	de	de	ADP	IA	O	110	case
110	surface	surface	NOUN	EA	O	108	nmod
111	.	.	PUNCT	O	O	3	punct


#Les deux sociétés ont été mises en liquidation en 1989) et Granger sises rue Bouzerand.
1	Les	le	DET	BO	O	3	det
2	deux	deux	NUM	BO	O	3	nummod
3	sociétés	société	NOUN	EO	O	6	nsubj:pass
4	ont	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	mises	mettre	VERB	IN	O	6	ROOT
7	en	en	ADP	IN	O	8	case
8	liquidation	liquidation	NOUN	EN	O	6	obl:arg
9	en	en	ADP	BT	O	10	case
10	1989	1989	NUM	ET	O	6	obl:mod
11	)	)	PUNCT	O	O	6	punct
12	et	et	CCONJ	O	O	13	cc
13	Granger	Granger	PROPN	BO	O	6	conj
14	sises	sis	ADJ	BL	O	13	dep
15	rue	rue	NOUN	IL	O	13	dep
16	Bouzerand	Bouzerand	PROPN	EL	O	15	nmod
17	.	.	PUNCT	O	O	6	punct


#Un aménageur propose la réhabilitation de la zone d'étude pour un usage d'habitats résidentiels collectifs et individuels avec jardins privatifs.
1	Un	un	DET	BO	O	2	det
2	aménageur	aménageur	NOUN	EO	O	3	nsubj
3	propose	propose	VERB	BN	O	3	ROOT
4	la	le	DET	BN	O	5	det
5	réhabilitation	réhabilitation	NOUN	EN	O	3	obj
6	de	de	ADP	O	O	8	case
7	la	le	DET	BO	O	8	det
8	zone	zone	NOUN	EO	O	5	nmod
9	d'	de	ADP	EO	O	10	case
10	étude	étude	NOUN	EO	O	8	nmod
11	pour	pour	ADP	O	O	13	case
12	un	un	DET	BN	O	13	det
13	usage	usage	NOUN	EN	O	3	obl:mod
14	d'	de	ADP	BN	O	15	case
15	habitats	habitat	NOUN	IN	O	13	nmod
16	résidentiels	résidentiel	ADJ	EN	O	15	amod
17	collectifs	collectif	ADJ	O	O	15	amod
18	et	et	CCONJ	O	O	19	cc
19	individuels	individuel	ADJ	O	O	17	conj
20	avec	avec	ADP	O	O	21	case
21	jardins	jardin	NOUN	O	O	15	nmod
22	privatifs	privatif	ADJ	O	O	21	amod
23	.	.	PUNCT	O	O	3	punct


#L'ensemble devrait être constitué d'environ 150 logements avec des services et des espaces publics.
1	L'	le	DET	BO	O	2	det
2	ensemble	ensemble	NOUN	O	O	3	nsubj
3	devrait	devoir	VERB	O	O	3	ROOT
4	être	être	AUX	O	O	5	aux:pass
5	constitué	constituer	VERB	O	O	3	xcomp
6	d'	de	ADP	O	O	9	case
7	environ	environ	ADV	O	O	9	advmod
8	150	150	NUM	O	O	9	nummod
9	logements	logement	NOUN	O	O	5	obl:agent
10	avec	avec	ADP	O	O	12	case
11	des	un	DET	BO	O	12	det
12	services	service	NOUN	IO	O	9	nmod
13	et	et	CCONJ	IO	O	15	cc
14	des	un	DET	IO	O	15	det
15	espaces	espace	NOUN	IO	O	12	conj
16	publics	public	ADJ	EO	O	15	amod
17	.	.	PUNCT	O	O	3	punct


#Pour requalifier le site en vue de ce projet, l'EPORA (Etablissement public foncier de l'ouest Rhône-Alpes), a été missionné par la commune du Chambon Feugerolles et s’est rendu propriétaire de l'ensemble des tènements concernés.
1	Pour	pour	ADP	O	O	2	mark
2	requalifier	requalifier	VERB	BN	O	27	advcl
3	le	le	DET	BO	O	4	det
4	site	site	NOUN	EO	O	2	obj
5	en	en	ADP	BR	O	6	case
6	vue	vue	NOUN	IR	O	2	obl:arg
7	de	de	ADP	ER	O	9	case
8	ce	ce	DET	BO	O	9	det
9	projet	projet	NOUN	EO	O	6	nmod
10	,	,	PUNCT	O	O	27	punct
11	l'	le	DET	BO	BI	12	det
12	EPORA	EPORA	PROPN	EO	EI	27	nsubj:pass
13	(	(	PUNCT	O	O	12	punct
14	Etablissement	etablissement	NOUN	O	O	12	appos
15	public	public	ADJ	O	O	14	amod
16	foncier	foncier	ADJ	O	O	14	amod
17	de	de	ADP	O	O	19	case
18	l'	le	DET	O	O	19	det
19	ouest	ouest	NOUN	IA	O	14	nmod
20	Rhône	Rhône	PROPN	EA	EI	19	nmod
21	-	-	PROPN	EA	EI	19	nmod
22	Alpes	Alpes	PROPN	EA	EI	19	nmod
23	)	)	PUNCT	O	O	14	punct
24	,	,	PUNCT	O	O	27	punct
25	a	avoir	AUX	BN	O	27	aux:tense
26	été	être	AUX	IN	O	27	aux:pass
27	missionné	missionner	VERB	EN	O	27	ROOT
28	par	par	ADP	BR	O	30	case
29	la	le	DET	BO	O	30	det
30	commune	commune	NOUN	EO	O	27	obl:agent
31	du	de	ADP	BL	O	32	case
32	Chambon	Chambon	PROPN	BL	O	30	nmod
33	Feugerolles	Feugerolles	PROPN	EL	EI	32	flat:name
34	et	et	CCONJ	O	O	37	cc
35	s’	s’	PRON	BN	O	37	expl:comp
36	est	être	AUX	BN	O	37	aux:tense
37	rendu	rendre	VERB	IN	O	27	conj
38	propriétaire	propriétaire	ADJ	EN	O	37	xcomp
39	de	de	ADP	BO	O	41	case
40	l'	le	DET	BO	O	41	det
41	ensemble	ensemble	NOUN	BO	O	38	obl:arg
42	des	de	ADP	IO	O	43	case
43	tènements	tènement	NOUN	IO	O	41	nmod
44	concernés	concerner	VERB	EO	O	43	acl
45	.	.	PUNCT	O	O	27	punct


#Le site est fermé par une clôture, propre (sans déchet) et entièrement déconstruit à l'exception de l'ancienne conciergerie et des anciens bureaux du tènement de la société Cognet qui seront réhabilités.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	BN	O	4	aux:pass
4	fermé	fermer	VERB	BO	O	4	ROOT
5	par	par	ADP	EO	O	7	case
6	une	un	DET	BO	O	7	det
7	clôture	clôture	NOUN	EO	O	4	obl:agent
8	,	,	PUNCT	O	O	7	punct
9	propre	propre	ADJ	O	O	7	amod
10	(	(	PUNCT	O	O	9	punct
11	sans	sans	ADP	O	O	12	case
12	déchet	déchet	NOUN	O	O	9	obl:mod
13	)	)	PUNCT	O	O	9	punct
14	et	et	CCONJ	O	O	16	cc
15	entièrement	entièrement	ADV	O	O	16	advmod
16	déconstruit	déconstruire	VERB	EN	O	9	conj
17	à	à	ADP	O	O	19	case
18	l'	le	DET	O	O	19	det
19	exception	exception	NOUN	O	O	16	obl:mod
20	de	de	ADP	O	O	23	case
21	l'	le	DET	O	O	23	det
22	ancienne	ancien	ADJ	BO	O	23	amod
23	conciergerie	conciergerie	NOUN	EO	O	19	nmod
24	et	et	CCONJ	O	O	27	cc
25	des	de	ADP	BO	O	27	case
26	anciens	ancien	ADJ	IO	O	27	amod
27	bureaux	bureau	NOUN	IO	O	23	conj
28	du	de	ADP	IO	O	29	case
29	tènement	tènement	NOUN	IO	O	27	nmod
30	de	de	ADP	O	O	32	case
31	la	le	DET	BO	BI	32	det
32	société	société	NOUN	IO	II	29	nmod
33	Cognet	Cognet	PROPN	EO	EI	32	nmod
34	qui	qui	PRON	O	O	36	nsubj:pass
35	seront	être	AUX	O	O	36	aux:pass
36	réhabilités	réhabiliter	VERB	EN	O	27	acl:relcl
37	.	.	PUNCT	O	O	4	punct


#Les bâtiments du garage Bouzerand n'ont pas été démolis du fait de leur intégration ultérieure dans le projet.
1	Les	le	DET	BO	O	2	det
2	bâtiments	bâtiment	NOUN	IO	O	10	nsubj:pass
3	du	de	ADP	IO	O	4	case
4	garage	garage	NOUN	IO	BI	2	nmod
5	Bouzerand	Bouzerand	PROPN	EO	EI	4	nmod
6	n'	n'	ADV	BR	O	10	advmod
7	ont	avoir	AUX	BN	O	10	aux:tense
8	pas	pas	ADV	IN	O	10	advmod
9	été	être	AUX	IN	O	10	aux:pass
10	démolis	démolir	VERB	EN	O	10	ROOT
11	du	de	ADP	O	O	12	case
12	fait	fait	NOUN	O	O	10	obl:mod
13	de	de	ADP	O	O	15	case
14	leur	leur	DET	BN	O	15	det
15	intégration	intégration	NOUN	IN	O	12	nmod
16	ultérieure	ultérieur	ADJ	IN	O	15	amod
17	dans	dans	ADP	IN	O	19	case
18	le	le	DET	IN	O	19	det
19	projet	projet	NOUN	EN	O	15	nmod
20	.	.	PUNCT	O	O	10	punct


#Tènement DIPAM/ELECTRA SERVICE
1	Tènement	tènement	NOUN	EO	O	1	ROOT
2	DIPAM	DIPAM	PROPN	O	BI	1	nmod
3	/	/	CCONJ	O	BI	4	cc
4	ELECTRA	ELECTRA	PROPN	O	EI	2	conj
5	SERVICE	SERVICE	PROPN	O	EI	4	nmod


#Suite à la liquidation judiciaire des sociétés DIPAM et ELECTRA SERVICE, il restait sur le tènement concerné un transformateur au PCB et environ 500 kg de déchets et produits chimiques divers.
1	Suite	suite	NOUN	BR	O	4	case
2	à	à	ADP	BN	O	1	fixed
3	la	le	DET	BN	O	4	det
4	liquidation	liquidation	NOUN	IN	O	14	obl:mod
5	judiciaire	judiciaire	ADJ	EN	O	4	amod
6	des	de	ADP	BO	BI	7	case
7	sociétés	société	NOUN	IO	II	4	nmod
8	DIPAM	DIPAM	PROPN	EO	EI	7	nmod
9	et	et	CCONJ	O	O	10	cc
10	ELECTRA	ELECTRA	PROPN	IA	EI	8	conj
11	SERVICE	SERVICE	PROPN	EA	EI	10	flat:name
12	,	,	PUNCT	O	O	14	punct
13	il	il	PRON	O	O	14	expl:subj
14	restait	rester	VERB	O	O	14	ROOT
15	sur	sur	ADP	O	O	17	case
16	le	le	DET	BO	O	17	det
17	tènement	tènement	NOUN	EO	O	14	obl:arg
18	concerné	concerner	VERB	EO	O	17	acl
19	un	un	DET	O	O	20	det
20	transformateur	transformateur	NOUN	O	O	14	obj
21	au	au	ADP	O	O	22	case
22	PCB	pcb	NOUN	O	BS	20	nmod
23	et	et	CCONJ	O	O	26	cc
24	environ	environ	ADV	O	O	26	advmod
25	500	500	NUM	O	O	26	nummod
26	kg	kilogramme	NOUN	O	O	20	conj
27	de	de	ADP	O	O	28	case
28	déchets	déchet	NOUN	O	O	26	nmod
29	et	et	CCONJ	O	O	30	cc
30	produits	produit	NOUN	O	O	28	conj
31	chimiques	chimique	ADJ	O	O	30	amod
32	divers	divers	ADJ	O	O	30	amod
33	.	.	PUNCT	O	O	14	punct


#Une réhabilitation avait été prescrite par l'administration.
1	Une	un	DET	BO	O	2	det
2	réhabilitation	réhabilitation	NOUN	EO	O	5	nsubj:pass
3	avait	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	prescrite	prescrire	VERB	EN	O	5	ROOT
6	par	par	ADP	EN	O	8	case
7	l'	le	DET	BO	O	8	det
8	administration	administration	NOUN	EO	O	5	obl:agent
9	.	.	PUNCT	O	O	5	punct


#Le transformateur et une partie des déchets ont été éliminés dans des centres agréés.
1	Le	le	DET	BO	O	2	det
2	transformateur	transformateur	NOUN	EO	O	10	nsubj:pass
3	et	et	CCONJ	O	O	5	cc
4	une	un	DET	BO	O	5	det
5	partie	partie	NOUN	IO	O	2	conj
6	des	de	ADP	IO	O	7	case
7	déchets	déchet	NOUN	EO	O	5	nmod
8	ont	avoir	AUX	BN	O	10	aux:tense
9	été	être	AUX	IN	O	10	aux:pass
10	éliminés	éliminer	VERB	EN	O	10	ROOT
11	dans	dans	ADP	O	O	13	case
12	des	un	DET	BO	O	13	det
13	centres	centre	NOUN	IO	O	10	obl:mod
14	agréés	agréer	VERB	EO	O	13	acl
15	.	.	PUNCT	O	O	10	punct


#En 1994, suite à l'incendie d'un local attenant à ces sociétés, une partie des produits stockés a été emportée par les eaux d'incendie créant un risque de pollution par les cyanures ou par les solvants .
1	En	en	ADP	BT	O	2	case
2	1994	1994	NUM	ET	O	23	obl:mod
3	,	,	PUNCT	ET	O	23	punct
4	suite	suite	NOUN	BR	O	7	case
5	à	à	ADP	ER	O	4	fixed
6	l'	le	DET	BN	O	7	det
7	incendie	incendie	NOUN	IN	O	23	obl:mod
8	d'	de	ADP	IN	O	10	case
9	un	un	DET	BO	O	10	det
10	local	local	NOUN	EO	O	7	nmod
11	attenant	attenant	ADJ	IL	O	10	acl
12	à	à	ADP	IL	O	14	case
13	ces	ce	DET	BO	O	14	det
14	sociétés	société	NOUN	EO	O	11	obl:arg
15	,	,	PUNCT	O	O	23	punct
16	une	un	DET	BO	O	17	det
17	partie	partie	NOUN	IO	O	23	nsubj:pass
18	des	de	ADP	IO	O	19	case
19	produits	produit	NOUN	IO	O	17	nmod
20	stockés	stocker	VERB	EO	O	19	acl
21	a	avoir	AUX	BR	O	23	aux:tense
22	été	être	AUX	BO	O	23	aux:pass
23	emportée	emporter	VERB	EN	O	23	ROOT
24	par	par	ADP	O	O	26	case
25	les	le	DET	BO	O	26	det
26	eaux	eau	NOUN	IO	O	23	obl:agent
27	d'	de	ADP	IO	O	28	case
28	incendie	incendie	NOUN	EN	O	26	nmod
29	créant	créer	VERB	BN	O	26	acl
30	un	un	DET	BO	O	31	det
31	risque	risque	NOUN	IO	O	29	obj
32	de	de	ADP	IO	O	33	case
33	pollution	pollution	NOUN	EO	O	31	nmod
34	par	par	ADP	O	O	36	case
35	les	le	DET	O	BS	36	det
36	cyanures	cyanure	NOUN	O	BS	33	nmod
37	ou	ou	CCONJ	O	O	40	cc
38	par	par	ADP	O	O	40	case
39	les	le	DET	O	BU	40	det
40	solvants	solvant	NOUN	O	EU	36	conj
41	.	.	PUNCT	O	O	23	punct


#Faute d'exploitant solvable, en application du code de l'environnement, un arrêté préfectoral complémentaire du 31 juillet 2000 a imposé au propriétaire du site, une étude de sols (délai 1 an) et la mise en place de 3 piézomètres (délai 3 mois et analyse de l'eau sous 6 mois).
1	Faute	faute	NOUN	O	O	23	obl:mod
2	d'	de	ADP	O	O	3	case
3	exploitant	exploitant	NOUN	O	O	1	nmod
4	solvable	solvable	ADJ	O	O	3	amod
5	,	,	PUNCT	O	O	23	punct
6	en	en	ADP	O	O	7	case
7	application	application	NOUN	O	O	23	obl:mod
8	du	de	ADP	O	O	9	case
9	code	code	NOUN	O	O	7	nmod
10	de	de	ADP	O	O	12	case
11	l'	le	DET	O	O	12	det
12	environnement	environnement	NOUN	O	O	9	nmod
13	,	,	PUNCT	O	O	23	punct
14	un	un	DET	BO	O	15	det
15	arrêté	arrêté	NOUN	IO	O	23	nsubj
16	préfectoral	préfectoral	ADJ	IO	O	15	amod
17	complémentaire	complémentaire	ADJ	EO	O	15	amod
18	du	de	ADP	BT	O	19	case
19	31	31	NUM	IT	O	15	nmod
20	juillet	juillet	NOUN	IT	O	19	nmod
21	2000	2000	NUM	ET	O	20	nmod
22	a	avoir	AUX	BN	O	23	aux:tense
23	imposé	imposer	VERB	EN	O	23	ROOT
24	au	au	ADP	O	O	25	case
25	propriétaire	propriétaire	NOUN	BO	O	23	obl:arg
26	du	de	ADP	BO	O	27	case
27	site	site	NOUN	EO	O	25	nmod
28	,	,	PUNCT	O	O	30	punct
29	une	un	DET	BN	O	30	det
30	étude	étude	NOUN	IN	O	23	obj
31	de	de	ADP	IN	O	32	case
32	sols	sol	NOUN	EN	O	30	nmod
33	(	(	PUNCT	O	O	30	punct
34	délai	délai	NOUN	IT	O	30	appos
35	1	1	NUM	IT	O	36	nummod
36	an	an	NOUN	ET	O	34	nmod
37	)	)	PUNCT	O	O	30	punct
38	et	et	CCONJ	O	O	40	cc
39	la	le	DET	BN	O	40	det
40	mise	mise	NOUN	IN	O	23	conj
41	en	en	ADP	IN	O	42	case
42	place	place	NOUN	IN	O	40	nmod
43	de	de	ADP	IN	O	45	case
44	3	3	NUM	IN	O	45	nummod
45	piézomètres	piézomètre	NOUN	EN	O	40	nmod
46	(	(	PUNCT	O	O	45	punct
47	délai	délai	NOUN	O	O	45	appos
48	3	3	NUM	O	O	49	nummod
49	mois	mois	NOUN	O	O	47	nmod
50	et	et	CCONJ	O	O	51	cc
51	analyse	analyse	NOUN	O	O	47	conj
52	de	de	ADP	O	O	54	case
53	l'	le	DET	BO	O	54	det
54	eau	eau	NOUN	EO	O	51	nmod
55	sous	sous	ADP	BT	O	57	case
56	6	6	NUM	IT	O	57	nummod
57	mois	mois	NOUN	ET	O	51	nmod
58	)	)	PUNCT	O	O	45	punct
59	.	.	PUNCT	O	O	40	punct


#Une étude simplifiée des risques a été fournie le 19 décembre 2001.
1	Une	un	DET	BO	O	2	det
2	étude	étude	NOUN	IN	O	8	nsubj:pass
3	simplifiée	simplifier	VERB	IN	O	2	acl
4	des	de	ADP	IN	O	5	case
5	risques	risque	NOUN	EN	O	2	nmod
6	a	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	fournie	fournir	VERB	EN	O	8	ROOT
9	le	le	DET	BT	O	10	det
10	19	19	NUM	IT	O	8	obl:mod
11	décembre	décembre	NOUN	IT	O	10	nmod
12	2001	2001	NUM	ET	O	11	nmod
13	.	.	PUNCT	O	O	8	punct


#Le bureau d’études GESTER a proposé un classement en classe 3 "site banalisable".
1	Le	le	DET	BO	O	2	det
2	bureau	bureau	NOUN	IO	O	7	nsubj
3	d’	d’	ADP	IO	O	4	case
